Order ID,Order Date,Region,State,Product Category,Sub-Category,Sales,Profit,Quantity,Customer Segment
ORD-214939,2022-09-03,North,Punjab,Electronics,Laptops,150000,-11661.62,10,Corporate
ORD-862693,2022-06-02,East,Bihar,Furniture,Sofas,38890.62,-1168.43,3,Corporate
ORD-299647,2022-01-17,East,Odisha,Furniture,Bookcases,21566.2,-694.46,2,Consumer
ORD-238193,2023-03-15,South,Telangana,Furniture,Tables,29079.36,2573.64,1,Consumer
ORD-656228,2024-09-20,East,Assam,Electronics,Accessories,1485.19,252.72,1,Home Office
ORD-901045,2023-08-12,North,Delhi,Furniture,Chairs,24038.94,3500.65,1,Consumer
ORD-234278,2023-04-26,North,Delhi,Office Supplies,Scissors & Cutters,1949.42,433.59,2,Consumer
ORD-807777,2023-10-13,West,Madhya Pradesh,Electronics,Phones,36724.17,7663.62,1,Consumer
ORD-700315,2022-12-08,West,Maharashtra,Office Supplies,Envelopes,1067.61,232.26,3,Home Office
ORD-122143,2024-02-16,West,Goa,Office Supplies,Envelopes,249.22,75.85,1,Home Office
ORD-978862,2023-04-15,South,Kerala,Electronics,Laptops,123497.23,-12911.41,3,Corporate
ORD-652133,2024-09-20,North,Uttar Pradesh,Electronics,Printers,9086.87,2043.49,1,Consumer
ORD-876497,2022-06-06,West,Madhya Pradesh,Electronics,Printers,70365.39,-6585.31,5,Corporate
ORD-303721,2023-10-02,North,Himachal Pradesh,Electronics,Tablets,33882.95,2913.03,2,Consumer
ORD-333049,2024-09-16,West,Gujarat,Electronics,Accessories,19126.23,4670.06,4,Corporate
ORD-849290,2022-08-10,East,West Bengal,Electronics,Laptops,111984.82,-6772.81,2,Consumer
ORD-613604,2023-05-27,North,Haryana,Furniture,Sofas,49429.27,8829.54,4,Consumer
ORD-876482,2023-11-23,South,Telangana,Furniture,Chairs,8244.33,825.0,1,Home Office
ORD-347190,2023-10-22,North,Rajasthan,Office Supplies,Storage Boxes,1255.31,315.92,1,Consumer
ORD-893653,2022-01-28,West,Gujarat,Electronics,Phones,23694.74,5897.92,1,Consumer
ORD-885376,2024-05-06,North,Haryana,Office Supplies,Storage Boxes,20757.7,6975.32,7,Corporate
ORD-489684,2022-12-06,East,Odisha,Office Supplies,Storage Boxes,5856.2,1414.52,2,Home Office
ORD-241913,2022-12-03,West,Maharashtra,Electronics,Laptops,33660.45,7723.02,1,Consumer
ORD-827759,2023-11-09,East,Assam,Electronics,Tablets,115903.02,21572.98,3,Home Office
ORD-546867,2023-09-19,West,Goa,Furniture,Tables,10334.76,1908.21,1,Consumer
ORD-375710,2022-07-29,East,Jharkhand,Electronics,Cameras,102299.37,10757.25,3,Consumer
ORD-102800,2022-10-28,North,Uttar Pradesh,Electronics,Phones,40284.04,2203.0,1,Consumer
ORD-417255,2024-10-21,North,Haryana,Electronics,Accessories,9445.27,2378.44,4,Corporate
ORD-324289,2022-12-31,North,Haryana,Office Supplies,Pens & Stationery,2072.18,775.96,4,Home Office
ORD-300261,2022-01-22,North,Delhi,Electronics,Tablets,75018.28,17752.76,2,Consumer
ORD-386290,2024-09-07,Central,Jammu & Kashmir,Electronics,Printers,13582.71,-1246.93,1,Corporate
ORD-576557,2024-10-01,West,Maharashtra,Electronics,Phones,114098.37,28432.29,3,Consumer
ORD-974579,2022-09-02,East,West Bengal,Electronics,Cameras,31019.55,7876.36,1,Corporate
ORD-448824,2024-04-05,East,West Bengal,Electronics,Cameras,15199.17,1904.22,1,Corporate
ORD-529131,2022-12-21,West,Maharashtra,Electronics,Cameras,37373.48,6403.6,2,Corporate
ORD-693692,2024-08-06,Central,Chhattisgarh,Office Supplies,Paper,2730.52,-184.08,2,Consumer
ORD-859459,2023-05-21,West,Gujarat,Office Supplies,Storage Boxes,970.67,258.33,1,Corporate
ORD-286650,2023-07-26,North,Delhi,Office Supplies,Pens & Stationery,2581.47,801.63,6,Consumer
ORD-613682,2023-12-29,North,Himachal Pradesh,Furniture,Tables,36194.78,10272.95,1,Consumer
ORD-836296,2024-06-07,West,Goa,Electronics,Printers,106193.34,11781.78,8,Consumer
ORD-373516,2024-11-24,South,Karnataka,Furniture,Bookcases,20221.46,1834.8,2,Consumer
ORD-835354,2022-01-17,North,Punjab,Furniture,Chairs,10876.1,2582.58,1,Corporate
ORD-560333,2023-11-23,North,Uttar Pradesh,Office Supplies,Paper,7882.98,2450.78,4,Consumer
ORD-911673,2022-12-02,Central,Jammu & Kashmir,Office Supplies,Envelopes,1304.65,370.96,1,Home Office
ORD-424296,2022-10-17,North,Delhi,Furniture,Tables,11530.85,2507.54,1,Home Office
ORD-557754,2022-11-12,West,Goa,Electronics,Laptops,122660.11,12769.22,2,Corporate
ORD-840529,2022-07-16,North,Delhi,Electronics,Tablets,150000,-1897.52,6,Corporate
ORD-545217,2023-12-12,West,Maharashtra,Electronics,Cameras,15129.02,2201.04,1,Corporate
ORD-517522,2022-10-10,South,Kerala,Furniture,Bookcases,13331.3,2052.47,2,Consumer
ORD-808074,2024-09-11,Central,Uttarakhand,Electronics,Accessories,12762.14,2585.31,3,Consumer
ORD-524121,2022-01-26,South,Telangana,Electronics,Accessories,3442.18,968.16,1,Corporate
ORD-542978,2022-04-22,North,Himachal Pradesh,Electronics,Accessories,8029.03,1834.96,2,Home Office
ORD-217096,2024-12-24,West,Maharashtra,Electronics,Tablets,150000,-2299.85,7,Corporate
ORD-577090,2024-06-09,North,Uttar Pradesh,Office Supplies,Labels,3623.16,982.82,2,Consumer
ORD-410529,2023-01-02,North,Haryana,Electronics,Printers,6675.25,459.25,1,Corporate
ORD-515461,2023-05-25,East,Odisha,Office Supplies,Storage Boxes,7313.39,1272.91,2,Home Office
ORD-975474,2024-12-08,South,Kerala,Electronics,Laptops,150000,-10689.48,3,Corporate
ORD-454180,2023-09-11,South,Kerala,Office Supplies,Storage Boxes,20867.58,4541.34,6,Consumer
ORD-373652,2022-04-11,North,Haryana,Electronics,Printers,36611.23,5168.28,4,Corporate
ORD-290065,2023-08-07,North,Uttar Pradesh,Office Supplies,Storage Boxes,1654.57,111.84,1,Consumer
ORD-332074,2023-04-06,North,Uttar Pradesh,Furniture,Sofas,150000,1150.35,5,Consumer
ORD-507937,2023-10-17,North,Haryana,Office Supplies,Labels,1636.16,481.47,1,Home Office
ORD-182427,2023-12-09,West,Goa,Electronics,Tablets,51346.59,9780.32,2,Corporate
ORD-754589,2023-12-22,North,Uttar Pradesh,Office Supplies,Pens & Stationery,2602.46,995.2,3,Corporate
ORD-990941,2022-09-10,South,Tamil Nadu,Furniture,Tables,150000,23069.1,5,Home Office
ORD-676790,2024-04-16,South,Telangana,Electronics,Tablets,91795.7,11035.15,3,Corporate
ORD-626704,2024-12-26,West,Madhya Pradesh,Office Supplies,Pens & Stationery,4464.93,1140.84,5,Consumer
ORD-402417,2023-11-16,East,West Bengal,Electronics,Printers,23186.9,3711.21,2,Consumer
ORD-698301,2023-10-28,South,Andhra Pradesh,Furniture,Bookcases,13890.2,2282.77,1,Consumer
ORD-636174,2022-11-27,West,Gujarat,Electronics,Printers,71913.4,11188.67,7,Corporate
ORD-353633,2024-10-21,West,Goa,Office Supplies,Paper,1543.48,318.66,1,Corporate
ORD-815153,2024-12-29,North,Himachal Pradesh,Electronics,Accessories,18928.52,2217.63,5,Corporate
ORD-561421,2022-08-01,North,Rajasthan,Office Supplies,Binders,5664.65,2454.07,4,Corporate
ORD-248845,2023-03-07,North,Himachal Pradesh,Electronics,Printers,17341.85,2094.85,2,Corporate
ORD-833543,2022-10-31,South,Kerala,Furniture,Bookcases,30431.21,6719.15,2,Consumer
ORD-847717,2022-11-13,West,Gujarat,Furniture,Storage,4825.37,727.28,1,Consumer
ORD-481851,2024-11-07,Central,Uttarakhand,Furniture,Tables,150000,12152.49,9,Home Office
ORD-779872,2022-12-13,North,Haryana,Office Supplies,Binders,2052.61,692.42,3,Corporate
ORD-864162,2022-03-09,South,Kerala,Furniture,Bookcases,34459.66,6820.44,3,Corporate
ORD-183306,2024-12-06,North,Himachal Pradesh,Electronics,Printers,46658.49,10411.69,5,Consumer
ORD-879207,2022-09-29,South,Karnataka,Electronics,Cameras,21306.59,7332.06,2,Home Office
ORD-153564,2023-10-16,South,Andhra Pradesh,Electronics,Phones,25458.71,3027.5,2,Consumer
ORD-550631,2022-12-28,North,Punjab,Office Supplies,Pens & Stationery,937.48,286.75,1,Corporate
ORD-627499,2024-11-09,South,Tamil Nadu,Office Supplies,Storage Boxes,8021.94,1520.65,2,Consumer
ORD-916622,2023-03-13,North,Rajasthan,Furniture,Bookcases,48608.61,1410.97,7,Consumer
ORD-301225,2022-11-20,South,Telangana,Office Supplies,Storage Boxes,7099.99,1862.52,3,Home Office
ORD-974972,2023-09-14,North,Himachal Pradesh,Electronics,Printers,19240.51,3596.47,2,Corporate
ORD-105948,2024-04-07,North,Himachal Pradesh,Office Supplies,Labels,1332.46,372.44,4,Corporate
ORD-409116,2024-02-04,North,Haryana,Electronics,Cameras,118127.26,9746.99,4,Corporate
ORD-561481,2023-07-16,North,Punjab,Office Supplies,Storage Boxes,11539.64,4347.28,3,Consumer
ORD-840807,2024-09-24,Central,Jammu & Kashmir,Electronics,Phones,20679.6,1843.93,1,Consumer
ORD-398042,2022-08-16,West,Maharashtra,Electronics,Printers,14553.18,2612.01,2,Consumer
ORD-357138,2023-11-03,West,Goa,Furniture,Bookcases,19966.79,4285.72,3,Home Office
ORD-833218,2023-03-16,North,Haryana,Electronics,Laptops,150000,-4787.86,3,Consumer
ORD-515559,2024-12-18,Central,Uttarakhand,Electronics,Accessories,54501.6,18068.32,10,Consumer
ORD-449964,2024-11-17,South,Andhra Pradesh,Furniture,Tables,135631.28,21602.71,4,Corporate
ORD-782039,2023-11-08,East,Bihar,Furniture,Storage,37678.44,9058.02,6,Consumer
ORD-108952,2023-04-07,South,Karnataka,Furniture,Bookcases,26301.16,5249.74,2,Home Office
ORD-849631,2022-11-09,South,Kerala,Electronics,Phones,86400.91,27246.23,2,Consumer
ORD-465449,2022-05-22,North,Delhi,Furniture,Tables,39699.85,5566.28,2,Consumer
ORD-243982,2024-06-19,Central,Chhattisgarh,Furniture,Tables,41276.87,13253.82,2,Consumer
ORD-954064,2022-09-13,South,Telangana,Office Supplies,Binders,1024.09,460.84,1,Consumer
ORD-432272,2024-04-30,Central,Jammu & Kashmir,Electronics,Tablets,76914.22,-3399.81,2,Consumer
ORD-999146,2022-07-24,Central,Chhattisgarh,Furniture,Bookcases,13817.0,408.98,1,Consumer
ORD-388060,2023-10-25,West,Gujarat,Furniture,Tables,21211.86,-1688.9,2,Consumer
ORD-875788,2023-08-24,North,Delhi,Furniture,Tables,150000,16690.18,7,Consumer
ORD-270261,2023-09-19,North,Punjab,Furniture,Chairs,41179.22,1618.87,4,Home Office
ORD-135885,2024-12-11,South,Kerala,Office Supplies,Binders,1525.13,386.18,2,Home Office
ORD-561809,2022-01-02,North,Punjab,Electronics,Printers,38707.16,5549.1,2,Consumer
ORD-616740,2023-02-06,East,Odisha,Electronics,Phones,138155.67,16816.43,4,Consumer
ORD-865492,2023-09-09,Central,Jammu & Kashmir,Furniture,Sofas,136029.94,29010.78,3,Consumer
ORD-793320,2022-10-25,Central,Chhattisgarh,Office Supplies,Scissors & Cutters,736.48,-60.04,2,Consumer
ORD-438199,2024-11-19,North,Delhi,Electronics,Accessories,10361.54,3165.05,4,Home Office
ORD-900345,2024-11-29,West,Madhya Pradesh,Furniture,Sofas,20394.52,4639.46,1,Home Office
ORD-421944,2024-07-15,Central,Chhattisgarh,Office Supplies,Envelopes,1020.03,306.05,1,Corporate
ORD-248592,2023-12-26,West,Maharashtra,Office Supplies,Pens & Stationery,2533.21,971.48,2,Corporate
ORD-765748,2022-11-08,Central,Uttarakhand,Office Supplies,Pens & Stationery,1547.67,550.58,1,Corporate
ORD-541727,2024-09-02,South,Kerala,Electronics,Tablets,122829.46,24238.93,4,Corporate
ORD-170060,2022-10-15,West,Gujarat,Electronics,Laptops,150000,42862.55,3,Consumer
ORD-389635,2022-11-07,South,Kerala,Office Supplies,Binders,5829.65,2032.57,3,Consumer
ORD-559561,2024-07-19,West,Goa,Office Supplies,Binders,5455.58,1270.77,2,Consumer
ORD-589187,2024-01-13,West,Madhya Pradesh,Office Supplies,Labels,2769.4,977.47,2,Corporate
ORD-389266,2023-11-05,West,Goa,Electronics,Phones,112987.25,14844.64,4,Consumer
ORD-554837,2023-06-29,West,Madhya Pradesh,Furniture,Sofas,61517.34,13537.25,2,Corporate
ORD-932149,2023-05-04,East,Assam,Furniture,Storage,9594.6,1136.38,4,Consumer
ORD-583124,2024-12-06,North,Himachal Pradesh,Office Supplies,Labels,1118.42,503.29,3,Consumer
ORD-532164,2023-06-04,West,Goa,Office Supplies,Paper,1632.31,439.43,1,Consumer
ORD-833064,2022-11-25,West,Goa,Office Supplies,Scissors & Cutters,2881.14,993.35,2,Corporate
ORD-875798,2023-04-12,North,Himachal Pradesh,Electronics,Accessories,5474.73,1141.43,2,Consumer
ORD-501286,2023-02-19,West,Goa,Electronics,Accessories,23378.81,8143.63,6,Consumer
ORD-710110,2022-12-31,West,Gujarat,Electronics,Printers,57767.59,7055.62,3,Corporate
ORD-658710,2023-12-26,Central,Chhattisgarh,Office Supplies,Storage Boxes,19001.56,3515.78,5,Consumer
ORD-142753,2023-07-15,North,Himachal Pradesh,Office Supplies,Paper,6291.63,1326.72,6,Corporate
ORD-252438,2022-01-26,Central,Jammu & Kashmir,Furniture,Storage,15024.52,1050.9,2,Corporate
ORD-757724,2023-06-24,North,Delhi,Electronics,Tablets,31409.57,3793.61,1,Consumer
ORD-967641,2022-09-21,Central,Jammu & Kashmir,Office Supplies,Envelopes,2014.51,269.3,2,Corporate
ORD-680987,2024-06-15,North,Delhi,Electronics,Accessories,2276.87,426.52,3,Consumer
ORD-840618,2022-10-30,North,Himachal Pradesh,Electronics,Tablets,150000,-2691.39,7,Home Office
ORD-325657,2024-07-14,West,Goa,Electronics,Cameras,86859.13,13654.81,4,Consumer
ORD-903524,2024-12-20,South,Karnataka,Electronics,Cameras,150000,48715.48,4,Corporate
ORD-447907,2022-07-02,North,Himachal Pradesh,Office Supplies,Labels,4740.97,1559.21,5,Consumer
ORD-988422,2023-12-05,North,Delhi,Office Supplies,Pens & Stationery,932.85,353.63,2,Corporate
ORD-456222,2024-12-08,West,Maharashtra,Office Supplies,Binders,2216.75,997.54,3,Home Office
ORD-113189,2022-01-10,North,Rajasthan,Furniture,Chairs,57172.85,6957.82,8,Consumer
ORD-816367,2022-11-13,East,Jharkhand,Office Supplies,Scissors & Cutters,537.42,-7.25,1,Corporate
ORD-932199,2022-08-09,South,Telangana,Electronics,Phones,60659.25,21459.92,2,Home Office
ORD-790474,2022-05-15,North,Delhi,Office Supplies,Labels,987.28,288.28,1,Consumer
ORD-603760,2024-12-25,West,Gujarat,Electronics,Laptops,86473.75,-1935.58,2,Consumer
ORD-688516,2023-09-19,West,Goa,Office Supplies,Storage Boxes,3460.02,1031.73,1,Consumer
ORD-193519,2022-12-22,West,Maharashtra,Electronics,Tablets,47223.82,10591.7,2,Consumer
ORD-633069,2024-12-09,East,West Bengal,Office Supplies,Binders,1992.62,389.25,2,Corporate
ORD-619333,2022-02-01,North,Himachal Pradesh,Electronics,Tablets,18730.85,4003.78,1,Home Office
ORD-508856,2023-04-13,West,Maharashtra,Electronics,Cameras,26050.39,285.93,1,Home Office
ORD-543380,2023-09-27,West,Goa,Furniture,Chairs,24200.15,4108.94,2,Corporate
ORD-611932,2024-03-20,West,Gujarat,Furniture,Tables,9003.31,-892.4,1,Consumer
ORD-663022,2023-11-02,West,Madhya Pradesh,Electronics,Tablets,28418.1,7925.48,1,Home Office
ORD-190705,2024-10-16,East,West Bengal,Furniture,Chairs,4060.02,-294.05,1,Consumer
ORD-557125,2022-10-20,West,Gujarat,Office Supplies,Storage Boxes,5985.97,919.03,2,Home Office
ORD-467124,2024-08-04,East,Jharkhand,Electronics,Tablets,36613.19,10935.26,2,Consumer
ORD-856213,2024-06-17,North,Delhi,Furniture,Bookcases,18021.26,3093.31,3,Corporate
ORD-529836,2024-11-26,East,Odisha,Office Supplies,Pens & Stationery,785.1,249.58,2,Consumer
ORD-690045,2022-06-01,West,Madhya Pradesh,Office Supplies,Storage Boxes,5987.9,760.19,2,Consumer
ORD-614391,2023-05-28,Central,Uttarakhand,Furniture,Tables,71561.1,17868.46,2,Corporate
ORD-507321,2022-10-22,North,Rajasthan,Office Supplies,Labels,1407.66,221.43,1,Consumer
ORD-574283,2024-08-07,North,Haryana,Electronics,Cameras,13857.9,3153.78,1,Consumer
ORD-304054,2024-04-16,North,Haryana,Electronics,Phones,49471.67,16325.1,2,Home Office
ORD-532136,2022-04-15,North,Delhi,Furniture,Sofas,95455.94,-3879.84,2,Corporate
ORD-280712,2022-11-16,East,Odisha,Electronics,Tablets,74031.62,14609.83,2,Corporate
ORD-871036,2022-05-14,South,Tamil Nadu,Electronics,Phones,82733.48,11979.67,2,Consumer
ORD-257918,2023-03-13,South,Telangana,Office Supplies,Envelopes,3879.7,961.22,6,Consumer
ORD-941310,2022-11-24,South,Andhra Pradesh,Electronics,Cameras,50698.88,9437.86,2,Corporate
ORD-394895,2024-08-26,South,Tamil Nadu,Furniture,Bookcases,85319.34,14955.07,7,Home Office
ORD-694315,2023-12-06,Central,Uttarakhand,Electronics,Laptops,150000,-17025.43,3,Consumer
ORD-765030,2023-10-19,West,Maharashtra,Electronics,Accessories,4792.3,1706.27,1,Consumer
ORD-393859,2022-12-08,North,Punjab,Electronics,Accessories,3971.32,1594.13,2,Corporate
ORD-791442,2022-06-14,South,Telangana,Electronics,Cameras,18278.12,3812.27,1,Consumer
ORD-804542,2023-11-19,East,Jharkhand,Furniture,Bookcases,9194.5,734.11,1,Consumer
ORD-187352,2022-08-21,South,Tamil Nadu,Electronics,Laptops,70020.8,13875.02,2,Consumer
ORD-114100,2023-11-30,East,Odisha,Furniture,Storage,17515.59,389.2,3,Consumer
ORD-245453,2022-06-16,West,Maharashtra,Electronics,Printers,5749.98,1160.01,1,Consumer
ORD-306883,2024-10-11,South,Kerala,Office Supplies,Envelopes,1342.57,413.04,5,Consumer
ORD-284393,2023-02-09,West,Gujarat,Furniture,Chairs,21669.56,4383.12,1,Consumer
ORD-976651,2024-11-03,South,Kerala,Office Supplies,Storage Boxes,932.2,183.21,1,Corporate
ORD-395120,2022-11-27,South,Kerala,Office Supplies,Binders,7724.31,2668.73,3,Consumer
ORD-880422,2022-06-30,West,Goa,Furniture,Sofas,37905.46,893.34,3,Corporate
ORD-572684,2024-09-10,North,Haryana,Electronics,Printers,13808.44,2719.85,1,Consumer
ORD-934930,2024-08-09,South,Andhra Pradesh,Furniture,Chairs,122051.02,26092.77,6,Consumer
ORD-762902,2022-11-02,South,Karnataka,Electronics,Laptops,27911.86,4104.42,1,Consumer
ORD-970085,2023-07-23,North,Himachal Pradesh,Furniture,Storage,25187.45,4497.91,7,Consumer
ORD-211161,2022-10-17,Central,Chhattisgarh,Furniture,Chairs,142009.16,10756.69,8,Corporate
ORD-457666,2022-09-20,Central,Chhattisgarh,Electronics,Tablets,35729.54,8149.97,2,Consumer
ORD-427718,2023-11-29,North,Delhi,Office Supplies,Pens & Stationery,4292.01,1358.24,4,Corporate
ORD-361199,2022-02-09,West,Madhya Pradesh,Office Supplies,Envelopes,1458.47,253.9,2,Consumer
ORD-863181,2023-06-29,North,Delhi,Office Supplies,Pens & Stationery,2691.67,970.97,4,Consumer
ORD-103201,2023-11-02,East,Assam,Electronics,Tablets,150000,2808.68,8,Corporate
ORD-297336,2022-09-04,South,Karnataka,Furniture,Sofas,41628.37,-1919.02,1,Consumer
ORD-126511,2024-05-13,North,Delhi,Furniture,Storage,23815.35,5805.31,3,Corporate
ORD-212978,2023-07-15,South,Telangana,Furniture,Tables,48894.39,9784.0,3,Consumer
ORD-248638,2023-10-08,North,Uttar Pradesh,Furniture,Bookcases,19295.28,2851.68,2,Consumer
ORD-396651,2023-10-26,East,Assam,Electronics,Printers,56724.99,-2406.76,4,Consumer
ORD-185101,2024-04-25,South,Andhra Pradesh,Furniture,Sofas,83178.3,14358.02,2,Corporate
ORD-193819,2023-06-19,South,Telangana,Electronics,Printers,41913.99,7890.93,5,Consumer
ORD-244360,2024-10-22,North,Himachal Pradesh,Furniture,Chairs,18810.24,3758.41,2,Corporate
ORD-535094,2022-05-20,East,Odisha,Electronics,Accessories,3658.21,648.23,1,Consumer
ORD-323114,2022-11-08,Central,Jammu & Kashmir,Furniture,Bookcases,34259.22,2651.84,3,Corporate
ORD-450733,2023-02-05,North,Uttar Pradesh,Furniture,Storage,8033.68,959.04,1,Consumer
ORD-293810,2022-08-19,West,Gujarat,Electronics,Cameras,64249.86,4625.91,4,Corporate
ORD-324754,2023-09-14,South,Karnataka,Furniture,Bookcases,4333.38,1317.54,1,Home Office
ORD-316376,2023-05-24,South,Tamil Nadu,Office Supplies,Envelopes,211.21,60.34,1,Consumer
ORD-100009,2023-09-14,West,Gujarat,Electronics,Tablets,17341.99,435.2,1,Consumer
ORD-537766,2022-02-15,South,Tamil Nadu,Electronics,Tablets,76205.76,18285.49,2,Home Office
ORD-314607,2024-09-02,South,Karnataka,Furniture,Sofas,62776.15,-5598.39,3,Consumer
ORD-516849,2024-02-12,North,Haryana,Furniture,Chairs,11906.22,2375.84,3,Consumer
ORD-906913,2024-09-08,North,Himachal Pradesh,Electronics,Laptops,54119.29,14121.96,1,Corporate
ORD-556491,2022-04-07,South,Kerala,Furniture,Storage,11465.35,2125.9,2,Home Office
ORD-861474,2022-10-26,East,Jharkhand,Electronics,Accessories,10985.51,3468.19,2,Corporate
ORD-527636,2022-10-09,North,Haryana,Furniture,Sofas,83386.61,19234.76,5,Home Office
ORD-755425,2022-10-25,East,Odisha,Office Supplies,Envelopes,1047.63,243.53,1,Consumer
ORD-625738,2022-01-09,East,Odisha,Office Supplies,Storage Boxes,7486.72,-567.99,4,Corporate
ORD-675092,2024-03-15,North,Haryana,Furniture,Chairs,17165.85,4355.77,1,Corporate
ORD-850992,2024-10-30,North,Uttar Pradesh,Furniture,Bookcases,10884.62,2689.83,1,Corporate
ORD-201279,2023-01-27,South,Tamil Nadu,Electronics,Printers,8801.51,1881.93,1,Consumer
ORD-831715,2023-09-07,North,Punjab,Furniture,Sofas,150000,16443.85,6,Corporate
ORD-133049,2024-10-20,South,Andhra Pradesh,Office Supplies,Labels,6842.54,1116.41,4,Home Office
ORD-818115,2024-02-18,North,Uttar Pradesh,Furniture,Sofas,19815.58,973.89,1,Corporate
ORD-198572,2024-07-20,North,Rajasthan,Office Supplies,Binders,3763.13,1129.1,2,Corporate
ORD-199566,2024-06-29,South,Kerala,Furniture,Storage,36783.15,3678.01,5,Corporate
ORD-365503,2024-10-02,North,Delhi,Electronics,Cameras,22431.45,3652.28,2,Consumer
ORD-105969,2022-12-28,South,Karnataka,Electronics,Printers,41184.04,3645.68,3,Home Office
ORD-221728,2022-07-27,South,Telangana,Furniture,Storage,19886.75,1399.33,2,Home Office
